mode,trace,step,step_instances,step_tokens,prefill_sequences,decode_sequences,block,frame,op,input_dims,input_types,kernel,grid,block_dims,graph,count,total_us,mean_us,min_us,max_us
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,gdn,,,,,preprocess_mamba_align_fused_kernel,1x1x1,128x1x1,False,1,1.536,1.536,1.536,1.536
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::rsqrt,"[[217,1]]","[""float""]","void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",1x1x1,128x1x1,False,1,1.216,1.216,1.216,1.216
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,other,v1/worker/gpu/model_runner.py:1159 prepare_inputs,aten::fill_,"[[217],[]]","[""bool"",""Scalar""]","void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<bool>, std::array<char*, 1ul> >(int, at::native::FillFunctor<bool>, std::array<char*, 1ul>)",1x1x1,128x1x1,False,1,0.992,0.992,0.992,0.992
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,norm,ir/ops/layernorm.py:9 rms_norm,aten::add,"[[217,1],[],[]]","[""float"",""double"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",1x1x1,128x1x1,False,1,0.928,0.928,0.928,0.928
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,other,v1/worker/gpu/model_runner.py:1159 prepare_inputs,aten::fill_,"[[1],[]]","[""int"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",1x1x1,128x1x1,False,1,0.768,0.768,0.768,0.768
eager,prompt_1001_decode_7,execute_context_1(217)_generation_0(0),1,217,1,0,other,v1/worker/gpu/model_runner.py:1159 prepare_inputs,aten::arange,"[[],[],[],[0]]","[""Scalar"",""Scalar"",""Scalar"",""int""]","void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>::result_type*)",1x1x1,64x1x1,False,1,0.704,0.704,0.704,0.704
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,mlp,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[784,5120],[34816,5120],[272,40],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 34816u, 5120u, 1u, 128u, 192u, 128u, 128u, 128u, 128u, 4u, 128u, 256u, 2u, false, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,64,15752.015,246.125234375,243.586,248.898
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,mlp,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[784,17408],[5120,17408],[40,136],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 5120u, 17408u, 1u, 128u, 144u, 128u, 128u, 128u, 32u, 5u, 128u, 256u, 2u, false, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,64,9492.611,148.322046875,145.089,154.209
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[784,5120],[16384,5120],[128,40],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 16384u, 5120u, 1u, 256u, 128u, 128u, 128u, 128u, 128u, 3u, 128u, 256u, 2u, true, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,48,5849.865000000001,121.87218750000001,120.929,123.424
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::copy_,"[[784,5120],[784,5120],[]]","[""float"",""c10::BFloat16"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",7840x1x1,128x1x1,False,256,3190.6559999999995,12.463499999999998,11.136,14.656
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[784,6144],[5120,6144],[40,48],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 5120u, 6144u, 1u, 128u, 144u, 128u, 128u, 128u, 32u, 5u, 128u, 256u, 2u, false, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,48,2678.8029999999994,55.80839583333332,54.689,57.92
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,mlp,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[784,17408],[784,17408],[784,136],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",6664x1x1,256x1x1,False,64,2194.382000000001,34.287218750000015,34.016,35.072
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,attention,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[784,5120],[14336,5120],[112,40],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 14336u, 5120u, 1u, 128u, 192u, 128u, 128u, 128u, 128u, 4u, 128u, 256u, 2u, false, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,16,1623.404,101.46275,100.416,102.593
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::mean,"[[784,5120],[],[],[]]","[""float"",""ScalarList"",""Scalar"",""""]","void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",49x1x1,32x16x1,False,128,1479.714999999999,11.560273437499992,11.392,11.808
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,mlp,model_executor/layers/activation.py:139 forward_cuda,_C::silu_and_mul,"[[784,17408],[784,34816]]","[""c10::BFloat16"",""c10::BFloat16""]","void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bfloat162, &(c10::BFloat16 vllm::silu_kernel<c10::BFloat16>(c10::BFloat16 const&, float)), &(__nv_bfloat162 vllm::packed_silu_kernel<__nv_bfloat162>(__nv_bfloat162 const&, float)), true, true, false, false>(c10::BFloat16*, c10::BFloat16 const*, int, float, float, float)",784x1x1,1024x1x1,False,64,1474.696,23.042125,22.432,24.128
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::mul,"[[784,5120],[784,1]]","[""float"",""float""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",15680x1x1,128x1x1,False,128,1462.473,11.4255703125,11.232,12.096
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::mul,"[[784,5120],[5120]]","[""float"",""float""]","void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",15680x1x1,128x1x1,False,128,1456.8489999999993,11.381632812499994,11.264,12.032
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",kernel_cutlass_kernel_flashinfergdn_kernelsdelta_rule_dsldelta_rule_cp_sm90CPDeltaRuleMNPrecomputeSm90_object_at__tensorptrf32gmemalign16o1_CopyAtom_ThrID10_TVLayoutSrc1409601_TVLayoutDst_0,96x1x1,384x1x1,False,48,1447.306,30.152208333333334,28.576,31.84
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::add,"[[784,5120],[784,5120],[]]","[""float"",""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",3920x1x1,128x1x1,False,128,1255.793,9.8108828125,9.44,10.784
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::copy_,"[[784,5120],[784,5120],[]]","[""c10::BFloat16"",""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",3920x1x1,128x1x1,False,256,1234.7249999999997,4.823144531249999,4.256,5.6
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",kernel_cutlass_kernel_flashinfergdn_kernelsdelta_rule_dsldelta_rule_cp_sm90CPDeltaRulePrefillSm90_object_at__tensorptrf32gmemalign16o1_CopyAtom_ThrID10_TVLayoutSrc1409601_TVLayoutDst14096_0,96x1x1,512x1x1,False,48,1142.378,23.799541666666666,23.232,24.704
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,attention,model_executor/kernels/linear/scaled_mm/flashinfer.py:184 apply_block_scaled_mm,vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[784,6144],[5120,6144],[40,48],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]","void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 5120u, 6144u, 1u, 128u, 144u, 128u, 128u, 128u, 32u, 5u, 128u, 256u, 2u, false, 132u, (deep_gemm::GemmType)0, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",132x1x1,384x1x1,False,16,895.1439999999999,55.94649999999999,55.072,57.664
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",_causal_conv1d_fwd_kernel,98x40x1,128x1x1,False,48,863.4609999999998,17.98877083333333,17.569,18.528
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,ir/ops/layernorm.py:43 fused_add_rms_norm,aten::pow,"[[784,5120],[]]","[""float"",""Scalar""]","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",3920x1x1,128x1x1,False,128,770.9159999999998,6.022781249999999,5.441,6.848
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,mlp,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[784,5120],[784,5120],[784,40],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",1960x1x1,256x1x1,False,64,723.9090000000001,11.311078125000002,11.136,11.616
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1833 _rms_norm_gated_cuda,aten::copy_,"[[784,48,128],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",9408x1x1,128x1x1,False,48,691.5580000000002,14.407458333333338,14.049,15.296
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",kernel_cutlass_kernel_flashinfergdn_kernelsdelta_rule_dsldelta_rule_cp_sm90CPDeltaRuleFixupHmmaSm90_object_at__CopyAtom_ThrID10_TVLayoutSrc151201_TVLayoutDst151201_Valuetypef32_tensor0000_0,96x1x1,256x1x1,False,48,652.354,13.590708333333334,13.376,13.729
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[784,6144],[784,6144],[784,48],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",2352x1x1,256x1x1,False,48,618.0509999999998,12.876062499999996,12.768,13.152
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/quantization/utils/fp8_utils.py:534 per_token_group_quant_fp8,_C::per_token_group_fp8_quant,"[[784,5120],[784,5120],[784,40],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]","void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fn, true, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)",1960x1x1,256x1x1,False,48,540.0039999999998,11.250083333333329,10.976,11.521
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,norm,model_executor/layers/layernorm.py:151 forward_native,aten::copy_,"[[5120],[5120],[]]","[""float"",""c10::BFloat16"",""Scalar""]","void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",10x1x1,128x1x1,False,129,466.82,3.6187596899224808,3.328,4.128
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,attention,vllm_flash_attn/flash_attn_interface.py:176 flash_attn_varlen_func,_vllm_fa3_C::fwd,"[[784,24,256],[2052,784,4,256],[2052,784,4,256],[],[],[],[784,24,256],[2],[],[],[],[1],[],[],[1,48],[],[],[],[],[],[1,4],[1,4],[1,4],[],[],[],[],[],[],[9],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16"",""int"","""","""","""",""int"",""Scalar"",""Scalar"",""int"","""","""","""","""","""",""float"",""float"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""int"",""Scalar"","""",""Scalar"","""",""Scalar"",""Scalar"",""""]","void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<2, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cute::tuple<cute::C<128>, cute::C<80>, cute::C<256> >, 256, cutlass::bfloat16_t, float, cutlass::arch::Sm90, true, false, false, true, true, false, false, true, true, true, false, false, cutlass::bfloat16_t, 1>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<128>, cute::C<256>, cute::C<80> >, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cutlass::bfloat16_t, cutlass::arch::Sm90, 256, true, true, false, false, 1>, flash::VarlenDynamicPersistentTileScheduler<128, 80, 256, 128, false, true, true, true, false, true> > > >(flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<2, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cute::tuple<cute::C<128>, cute::C<80>, cute::C<256> >, 256, cutlass::bfloat16_t, float, cutlass::arch::Sm90, true, false, false, true, true, false, false, true, true, true, false, false, cutlass::bfloat16_t, 1>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<128>, cute::C<256>, cute::C<80> >, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1> >, cutlass::bfloat16_t, cutlass::arch::Sm90, 256, true, true, false, false, 1>, flash::VarlenDynamicPersistentTileScheduler<128, 80, 256, 128, false, true, true, true, false, true> > >::Params)",132x1x1,384x1x1,False,16,463.26800000000003,28.954250000000002,28.512,29.536
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",layer_norm_fwd_kernel,9408x1x1,32x1x1,False,48,389.7930000000001,8.120687500000003,7.904,8.64
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",kernel_cutlass_kernel_flashinfergdn_kernelsdelta_rule_dsldelta_rule_cp_sm90CPDeltaRuleTPrecomputeSm90_object_at__CopyAtom_ThrID10_TVLayoutSrc1409601_TVLayoutDst1409601_Valuetypebf16_tenso_0,624x1x1,128x1x1,False,48,389.62800000000004,8.11725,7.936,8.48
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,attention,,,,,_fused_qk_rmsnorm_rope_gate_kernel,784x28x1,128x1x1,False,16,376.9940000000001,23.562125000000005,23.008,24.289
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:889 forward_cuda,vllm::qwen_gdn_attention_core_fused_norm_packed,"[[784,16384],[784,96],[784,48,128],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""""]",_fused_post_conv_kernel,49x64x1,128x1x1,False,48,361.1240000000001,7.523416666666669,7.327,8.064
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/parameter.py:122 __torch_function__,aten::mm,"[[784,5120],[5120,96]]","[""c10::BFloat16"",""c10::BFloat16""]",nvjet_sm90_tst_32x64_64x16_1x2_h_bz_splitK_TNN,2x63x1,384x1x1,False,48,327.6489999999999,6.826020833333331,6.496,7.488
eager,prompt_1001_decode_7,execute_context_1(784)_generation_0(0),1,784,1,0,gdn,model_executor/layers/mamba/gdn/qwen_gdn_linear_attn.py:1259 _forward_core,aten::index,"[[2052,48,128,128],[]]","[""float"",""""]","void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",1536x1x1,128x1x1,False,48,283.6480000000001,5.909333333333335,5.632,6.72
